******************************************************************
*** Stations. Format:
*** ID;Name;Opening Time;Closing Time;Stop Delay;Street;Town;PostalCode
******************************************************************
1;S1;00:00;23:59;8;235 E Garvey Ave;Monterey Park;CA 91755-1811
2;S2;00:00;23:59;13;1527 Franklin Avenue;Mineola;NY 11501-4827
3;S3;00:00;23:59;5;1065 N Aviation Blvd;Manhattan Beach;CA 90266-621
4;S4;00:00;23:59;12;6112 Enterprise Rd;Summit;MS 39666-7589
5;S5;00:00;23:59;6;255 Butler Ave;Lancaster;PA 17601-6308
6;S6;00:00;23:59;16;845 Dracut Ln;Schaumburg;IL 60173-5927
7;S7;00:00;23:59;11;3252 N 49th St;Pennsauken;NJ 08109-2120
8;S8;00:00;23:59;6;1565 Franklin Avenue;Mineola;NY 11501-4808
9;S9;00:00;23:59;12;753 Stillwater Ave, Ste 5;Bangor;ME 04401-3633
10;S10;00:00;23:59;12;4626 N Harlem Ave;Harwood Heights;IL 60706-4714
11;S11;00:00;23:59;18;9950 W 116th Pl;Overland Park;KS 66210-3103
12;S12;00:00;23:59;5;18214 Via Calma;Rowland Heights;CA 91748-3350
13;S13;00:00;23:59;18;7870 SE 171st Buchanan Pl;Lady Lake;FL 32162-8313
14;S14;00:00;23:59;8;734 Wampler Dr;Charleston;SC 29412-9157
15;S15;00:00;23:59;14;109 Shartom Dr;Augusta;GA 30907-4712
16;S16;00:00;23:59;8;110 W Arrow Hwy;Upland;CA 91786-5238
17;S17;00:00;23:59;10;1001 E Grant St, Unit F1;Santa Ana;CA 92701-8527
18;S18;00:00;23:59;7;721 Ninth Ave;New York;NY 10019-7256
19;S19;00:00;23:59;11;13 Fraternity Row;Gainesville;FL 32603-2174
20;S20;00:00;23:59;15;17403 Harlan D;Yorba Linda;CA 92886-1876
21;S21;00:00;23:59;15;19870 NW 54th Ave;Miami Gardens;FL 33055-1668
22;S22;00:00;23:59;7;1060 Beam Rd;Denver;PA 17517-9746
23;S23;00:00;23:59;7;1700 McHenry Ave, Ste 23;Modesto;CA 95350-4329
24;S24;00:00;23:59;14;5529 Joshua St;Lansing;MI 48911-3960
25;S25;00:00;23:59;20;19991 Santa Maria Ave;Castro Valley;CA 94546-4262
26;S26;00:00;23:59;20;805 SE Broad St;Metter;GA 30439-3932
27;S27;00:00;23:59;7;21710 Lundy Dr;Farmington Hills;MI 48336-4639
28;S28;00:00;23:59;15;4347 W 176th St;Torrance;CA 90504-3127
29;S29;00:00;23:59;20;218 Ash Ave;Ames;IA 50014-7115
30;S30;00:00;23:59;17;1635 Camile Pl;Santa Ana;CA 92703-4401
31;S31;00:00;23:59;15;109 Fountain Oaks Cir, Apt 63;Sacramento;CA 95831-5147
32;S32;00:00;23:59;6;1600 N Wilmot Rd;Tucson;AZ 85712-4456
33;S33;00:00;23:59;9;304 Shamrock Pl;Richardson;TX 75081-3960
34;S34;00:00;23:59;5;121 Spring Garden Dr;Hutto;TX 78634-4015
35;S35;00:00;23:59;8;8141 S East St;Indianapolis;IN 46227-2725
36;S36;00:00;23:59;15;2138 Nimrick Ln;San Jose;CA 95124-6015
37;S37;00:00;23:59;14;12605 Beach Blvd;Stanton;CA 90680-4007
38;S38;00:00;23:59;9;3621 Sterling Woods Dr;Eugene;OR 97408-7201
39;S39;00:00;23:59;12;1900 68th Ave;Greeley;CO 80634-7967
40;S40;00:00;23:59;13;6131 Monterey Rd, Apt 1;Los Angeles;CA 90042-4328
41;S41;00:00;23:59;9;6218 Mershon St;Philadelphia;PA 19149-3014
42;S42;00:00;23:59;9;155 Mineola Boulevard;Mineola;NY 11501-3920
43;S43;00:00;23:59;10;5012 W 163rd St;Stilwell;KS 66085-8243
44;S44;00:00;23:59;13;16502 Trailway Dr;Macomb;MI 48042-5777
45;S45;00:00;23:59;15;20918 State Highway 59;Noel;MO 64854-8278
46;S46;00:00;23:59;19;2044 22nd St;San Pablo;CA 94806-3539
47;S47;00:00;23:59;5;1272 70th St;Brooklyn;NY 11228-1406
48;S48;00:00;23:59;9;632 State St;White Haven;PA 18661-4028
49;S49;00:00;23:59;18;2111 E Belt Line Rd;Richardson;TX 75081-3900
50;S50;00:00;23:59;20;64711 E County Line Rd;Millersburg;IN 46543-9741
******************************************************************
*** Customers. Format:
*** ID;First Name;Last Name;Street;Town;PostalCode
******************************************************************
1846;Thursday;10:20;199
1846;Wednesday;03:54;96
1858;Sunday;12:09;35
1858;Sunday;16:00;91
1858;Wednesday;13:33;56
1858;Wednesday;14:14;58
1858;Wednesday;18:55;286
1871;Friday;00:50;195
1871;Saturday;09:58;18
1871;Sunday;07:51;274
1871;Thursday;15:51;15
1871;Tuesday;04:40;147
1896;Friday;11:20;251
1896;Friday;14:39;222
1896;Monday;07:01;194
1902;Friday;06:39;326
1902;Monday;02:33;158
1902;Tuesday;04:01;59
1902;Tuesday;06:31;302
1902;Wednesday;01:24;112
1906;Monday;12:21;144
1906;Monday;13:38;281
1906;Thursday;02:39;61
1906;Thursday;14:41;2
1906;Wednesday;17:01;217
1926;Friday;08:20;140
1926;Monday;03:04;99
1926;Saturday;09:44;41
1926;Tuesday;12:43;332
1930;Friday;01:01;115
1930;Friday;14:38;231
1930;Monday;11:16;192
1930;Saturday;03:31;254
1940;Monday;08:33;24
1940;Thursday;09:12;168
1940;Wednesday;10:09;31
1953;Monday;06:20;37
1953;Monday;13:49;106
1953;Wednesday;13:40;284
1961;Friday;10:15;126
1961;Saturday;02:46;216
1961;Saturday;06:06;47
1961;Saturday;06:14;248
1975;Friday;10:54;8
1975;Saturday;14:29;321
1975;Thursday;06:11;324
1975;Thursday;06:12;293
1975;Wednesday;10:09;174
2046;Sunday;01:01;336
2046;Tuesday;13:17;123
2046;Wednesday;12:34;342
2048;Saturday;00:33;343
2048;Saturday;10:28;263
2048;Sunday;03:22;226
2048;Wednesday;06:44;345
2052;Monday;00:09;14
2052;Monday;07:54;98
2052;Saturday;05:23;203
2052;Sunday;08:38;235
2052;Thursday;06:17;244
2062;Friday;15:13;331
2062;Sunday;01:37;57
2062;Wednesday;19:05;307
2064;Monday;16:23;220
2064;Monday;19:53;208
2064;Tuesday;03:18;10
2064;Tuesday;05:18;323
2064;Wednesday;18:37;86
2068;Friday;04:01;297
2068;Monday;06:50;229
2068;Monday;17:19;283
2068;Thursday;12:25;305
2068;Tuesday;05:35;219
2071;Friday;07:26;276
2071;Monday;03:39;349
2071;Monday;07:16;25
2071;Saturday;08:28;253
2074;Monday;12:28;72
2074;Saturday;06:02;236
2074;Tuesday;05:05;164
2080;Saturday;03:09;161
2080;Saturday;13:09;218
2080;Tuesday;04:33;163
2080;Wednesday;04:05;223
2098;Monday;00:09;183
2098;Monday;15:24;320
2098;Sunday;04:57;346
2098;Tuesday;02:49;335
2098;Wednesday;06:08;180
2101;Friday;07:30;204
2101;Friday;07:51;55
2101;Saturday;15:46;141
2101;Thursday;05:59;30
2102;Monday;06:16;273
2102;Saturday;07:40;128
2102;Saturday;08:40;97
2106;Monday;00:54;12
2106;Tuesday;09:58;262
2106;Wednesday;02:46;136
2106;Wednesday;08:09;17
2107;Thursday;01:49;246
2107;Thursday;09:05;261
2107;Tuesday;01:37;171
2107;Wednesday;05:06;334
2144;Friday;06:30;132
2144;Friday;09:42;67
2144;Thursday;02:31;312
2144;Wednesday;03:31;127
2162;Monday;09:25;279
2162;Saturday;03:38;139
2162;Saturday;09:29;81
2162;Sunday;06:14;210
2164;Friday;10:03;44
2164;Saturday;12:04;138
2164;Sunday;12:55;153
2164;Tuesday;03:40;255
2164;Tuesday;06:51;303
2175;Monday;09:03;275
2175;Saturday;14:52;308
2175;Tuesday;14:47;114
2175;Wednesday;07:49;316
2185;Sunday;02:37;40
2185;Thursday;06:13;215
2185;Thursday;06:19;80
2185;Tuesday;08:19;247
2186;Thursday;02:24;306
2186;Thursday;15:56;159
2186;Thursday;16:38;34
2186;Tuesday;05:05;103
2190;Sunday;00:34;33
2190;Sunday;01:28;142
2190;Wednesday;00:42;298
2190;Wednesday;10:07;341
2195;Monday;00:43;201
2195;Monday;05:37;102
2195;Sunday;11:57;309
2195;Tuesday;03:24;186
2195;Tuesday;09:20;69
2201;Monday;17:31;232
2201;Sunday;05:43;292
2201;Tuesday;06:12;311
2201;Wednesday;17:56;129
2201;Wednesday;21:44;109
2205;Friday;06:12;288
2205;Friday;15:13;49
2205;Wednesday;17:48;88
2206;Friday;02:50;120
2206;Sunday;05:52;94
2206;Thursday;07:30;162
2206;Tuesday;16:18;27
2206;Wednesday;01:34;178
2208;Saturday;09:03;187
2208;Sunday;02:29;206
2208;Tuesday;01:46;101
2223;Friday;06:21;83
2223;Sunday;12:52;256
2223;Wednesday;03:03;16
2223;Wednesday;06:57;330
2227;Sunday;03:55;118
2227;Sunday;17:01;19
2227;Wednesday;18:41;85
2259;Sunday;18:03;228
2259;Thursday;15:23;23
2259;Thursday;16:48;233
2259;Tuesday;05:23;78
2274;Thursday;07:46;119
2274;Tuesday;10:21;214
2274;Wednesday;13:46;89
2280;Monday;15:57;22
2280;Thursday;06:58;117
2280;Tuesday;01:53;121
2299;Thursday;00:19;319
2299;Thursday;09:39;151
2299;Thursday;10:55;108
2308;Monday;03:45;224
2308;Monday;08:03;63
2308;Sunday;05:39;111
2308;Thursday;12:07;172
2316;Saturday;06:02;93
2316;Sunday;11:10;116
2316;Tuesday;00:21;289
2316;Tuesday;10:30;68
2316;Wednesday;12:58;213
2322;Monday;04:34;92
2322;Saturday;07:58;242
2322;Wednesday;03:36;84
2322;Wednesday;11:05;76
2346;Friday;06:44;205
2346;Friday;12:26;267
2346;Saturday;09:10;20
2346;Thursday;14:43;74
2346;Tuesday;03:45;145
2347;Sunday;09:34;265
2347;Thursday;05:33;133
2347;Thursday;13:21;294
2361;Monday;02:34;212
2361;Monday;05:03;328
2361;Saturday;13:28;315
2361;Thursday;13:14;66
2361;Tuesday;14:36;95
2376;Friday;19:28;177
2376;Sunday;05:36;322
2376;Sunday;11:02;278
2376;Thursday;04:01;290
2376;Thursday;20:17;157
2401;Saturday;11:40;46
2401;Tuesday;03:34;26
2401;Wednesday;12:10;327
2409;Friday;01:48;87
2409;Friday;15:09;339
2409;Tuesday;11:18;325
2419;Monday;02:15;198
2419;Monday;16:11;299
2419;Saturday;01:45;29
2419;Sunday;01:52;287
2426;Monday;01:53;48
2426;Sunday;11:36;149
2426;Thursday;10:24;36
2429;Friday;08:54;337
2429;Monday;07:56;271
2429;Saturday;08:37;188
2435;Friday;17:54;113
2435;Monday;14:10;73
2435;Saturday;19:49;50
2435;Thursday;00:19;318
2435;Tuesday;19:06;304
2440;Monday;14:06;3
2440;Saturday;19:31;52
2440;Tuesday;04:42;238
2448;Sunday;10:00;225
2448;Thursday;02:11;182
2448;Thursday;02:44;185
2448;Thursday;05:22;340
2448;Thursday;07:59;90
2450;Saturday;14:38;266
2450;Saturday;15:11;252
2450;Thursday;07:35;169
2450;Tuesday;13:27;227
2450;Wednesday;02:52;313
2481;Monday;07:04;314
2481;Saturday;05:40;317
2481;Tuesday;06:50;124
2504;Friday;04:24;167
2504;Saturday;20:55;9
2504;Wednesday;05:45;234
2517;Monday;16:18;79
2517;Tuesday;05:32;300
2517;Wednesday;02:26;32
2517;Wednesday;18:14;350
2519;Monday;14:50;295
2519;Sunday;02:12;53
2519;Thursday;01:40;45
2519;Thursday;08:16;280
2539;Saturday;02:14;240
2539;Thursday;05:55;301
2539;Tuesday;10:13;175
2539;Wednesday;08:41;239
2542;Friday;18:40;338
2542;Saturday;06:18;107
2542;Saturday;09:19;150
2542;Saturday;11:21;209
2543;Monday;05:38;282
2543;Saturday;14:09;277
2543;Sunday;13:35;130
2557;Thursday;01:57;105
2557;Thursday;07:45;310
2557;Thursday;11:18;190
2557;Wednesday;01:01;211
2557;Wednesday;13:49;122
2569;Monday;12:31;260
2569;Sunday;11:13;196
2569;Thursday;02:27;329
2571;Saturday;12:11;133
2571;Saturday;18:57;191
2571;Sunday;02:36;271
2571;Sunday;09:33;36
2571;Thursday;19:51;239
2610;Monday;00:01;205
2610;Saturday;15:13;102
2610;Thursday;09:04;300
2641;Saturday;15:56;65
2641;Sunday;07:06;337
2641;Thursday;06:08;345
2641;Wednesday;06:33;317
2655;Saturday;07:20;117
2655;Thursday;07:08;138
2655;Tuesday;12:13;53
2655;Wednesday;05:51;331
2656;Monday;07:04;157
2656;Monday;11:23;79
2656;Monday;18:55;257
2656;Saturday;08:44;47
2659;Friday;12:29;42
2659;Saturday;07:00;88
2659;Thursday;12:05;163
2659;Tuesday;09:21;164
2660;Friday;04:29;303
2660;Saturday;14:17;188
2660;Sunday;15:45;158
2661;Saturday;06:28;155
2661;Tuesday;02:00;267
2661;Tuesday;11:08;15
2661;Tuesday;11:17;159
2666;Friday;05:14;84
2666;Sunday;06:42;105
2666;Sunday;11:08;196
2666;Tuesday;14:47;35
2666;Wednesday;05:21;197
2694;Monday;02:52;145
2694;Monday;11:07;299
2694;Saturday;09:53;347
2694;Tuesday;07:21;91
2695;Friday;02:57;16
2695;Monday;11:49;222
2695;Monday;14:27;211
2702;Monday;01:03;315
2702;Sunday;16:21;83
2702;Thursday;06:59;231
2702;Tuesday;12:55;221
2712;Monday;01:20;90
2712;Sunday;01:13;62
2712;Sunday;09:09;179
2712;Thursday;10:56;32
2717;Monday;11:27;95
2717;Sunday;01:08;229
2717;Thursday;05:25;110
2717;Wednesday;03:05;115
2720;Saturday;03:08;21
2720;Saturday;07:10;60
2720;Sunday;07:04;216
2720;Thursday;12:20;152
2720;Wednesday;09:32;263
2731;Monday;10:52;106
2731;Saturday;09:18;11
2731;Thursday;04:25;202
2731;Thursday;10:27;184
2731;Thursday;11:15;213
2744;Friday;00:58;260
2744;Friday;15:09;285
2744;Monday;14:44;101
2744;Saturday;10:00;233
2744;Thursday;09:07;200
2751;Friday;07:29;336
2751;Monday;17:18;142
2751;Saturday;14:07;75
2751;Sunday;08:56;119
2751;Tuesday;12:52;334
2752;Friday;05:18;165
2752;Sunday;07:18;223
2752;Tuesday;11:03;316
2752;Wednesday;05:43;98
2789;Saturday;22:05;118
2789;Sunday;06:36;116
2789;Sunday;22:42;161
2789;Thursday;21:31;112
2789;Tuesday;19:58;34
2792;Saturday;00:39;332
2792;Saturday;05:20;45
2792;Thursday;18:23;238
2792;Thursday;19:07;273
2806;Monday;02:03;264
2806;Monday;05:02;254
2806;Saturday;12:24;168
2806;Wednesday;08:11;85
2810;Monday;08:21;293
2810;Saturday;10:27;224
2810;Saturday;10:29;321
2810;Tuesday;14:55;41
2817;Friday;06:15;313
2817;Friday;09:34;4
2817;Sunday;13:02;194
2817;Tuesday;02:48;218
2817;Wednesday;00:15;139
2830;Friday;07:24;261
2830;Wednesday;00:44;294
2830;Wednesday;15:06;349
2838;Friday;06:13;59
2838;Sunday;01:18;141
2838;Wednesday;08:16;276
2840;Friday;03:12;17
2840;Monday;04:00;136
2840;Monday;06:01;287
2840;Thursday;13:01;246
2840;Tuesday;04:55;204
2854;Sunday;08:34;269
2854;Thursday;06:06;310
2854;Tuesday;12:25;242
2854;Wednesday;08:58;243
2860;Friday;04:08;228
2860;Monday;16:25;247
2860;Sunday;14:28;49
2860;Tuesday;00:47;203
2860;Wednesday;05:55;28
2884;Friday;14:01;201
2884;Tuesday;03:52;30
2884;Tuesday;07:28;330
2884;Wednesday;14:58;272
2884;Wednesday;15:21;120
2886;Monday;15:05;18
2886;Sunday;12:41;80
2886;Sunday;15:53;274
2886;Thursday;05:30;265
2886;Wednesday;11:08;226
2888;Friday;11:20;156
2888;Monday;06:16;186
2888;Saturday;11:15;259
2888;Sunday;13:24;305
2890;Monday;11:57;333
2890;Monday;13:51;160
2890;Saturday;06:48;55
2904;Friday;06:53;281
2904;Monday;14:38;153
2904;Saturday;14:13;268
2904;Tuesday;00:06;248
2912;Monday;11:54;227
2912;Saturday;04:43;87
2912;Thursday;15:56;128
2912;Wednesday;05:41;195
2914;Saturday;10:54;326
2914;Sunday;01:26;66
2914;Tuesday;08:05;107
2921;Thursday;17:21;312
2921;Thursday;18:51;122
2921;Wednesday;05:34;71
2922;Friday;00:20;296
2922;Saturday;12:43;325
2922;Thursday;16:48;48
2922;Tuesday;01:46;244
2923;Monday;08:27;253
2923;Monday;13:04;220
2923;Thursday;13:55;5
2923;Wednesday;17:29;252
2924;Monday;01:25;170
2924;Tuesday;03:43;324
2924;Wednesday;13:26;346
2926;Friday;17:19;235
2926;Saturday;13:40;225
2926;Thursday;06:16;39
2931;Monday;00:57;52
2931;Monday;09:15;56
2931;Saturday;11:57;288
2931;Saturday;13:31;230
2931;Sunday;08:13;301
2936;Sunday;12:18;96
2936;Thursday;08:27;343
2936;Tuesday;07:34;61
2936;Wednesday;02:51;341
2947;Sunday;09:14;340
2947;Wednesday;07:19;148
2947;Wednesday;09:26;63
2947;Wednesday;15:51;100
2954;Monday;06:34;9
2954;Sunday;05:45;209
2954;Thursday;07:12;147
2954;Tuesday;08:28;162
2954;Tuesday;20:09;304
2959;Friday;18:50;199
2959;Monday;13:26;82
2959;Saturday;08:32;70
2959;Sunday;17:42;93
2959;Wednesday;07:24;176
2964;Friday;14:31;124
2964;Thursday;09:18;249
2964;Tuesday;05:00;350
2977;Friday;14:09;309
2977;Tuesday;12:53;214
2977;Wednesday;00:53;27
3021;Saturday;03:30;328
3021;Saturday;13:12;171
3021;Thursday;12:38;123
3021;Thursday;15:07;323
3024;Monday;01:42;127
3024;Monday;04:32;111
3024;Saturday;19:59;130
3024;Tuesday;12:43;198
3032;Friday;16:06;46
3032;Tuesday;10:56;270
3032;Tuesday;15:37;182
3032;Wednesday;20:41;69
3046;Monday;02:01;266
3046;Monday;09:08;140
3046;Saturday;02:05;342
3046;Thursday;12:34;33
3046;Wednesday;05:22;297
3048;Monday;00:11;14
3048;Monday;07:22;149
3048;Thursday;14:49;241
3048;Wednesday;03:29;320
3058;Friday;07:54;314
3058;Friday;11:43;134
3058;Monday;06:49;240
3058;Tuesday;00:02;129
3058;Tuesday;07:29;26
3062;Friday;06:45;64
3062;Monday;07:01;44
3062;Saturday;10:28;232
3062;Saturday;11:23;3
3062;Thursday;03:49;255
3071;Friday;09:47;6
3071;Friday;13:18;74
3071;Monday;00:00;292
3071;Saturday;06:43;57
3104;Saturday;17:17;114
3104;Tuesday;18:01;327
3104;Tuesday;18:36;31
3105;Tuesday;10:40;92
3105;Tuesday;13:48;1
3105;Wednesday;01:52;192
3115;Friday;04:43;29
3115;Friday;15:06;76
3115;Sunday;08:10;143
3115;Tuesday;09:59;77
3115;Wednesday;15:49;169
3139;Saturday;06:25;108
3139;Sunday;15:52;23
3139;Thursday;07:45;282
3139;Thursday;15:52;25
3139;Tuesday;06:08;67
3141;Sunday;05:25;311
3141;Sunday;15:25;208
3141;Sunday;18:38;19
3142;Monday;09:13;81
3142;Saturday;09:52;54
3142;Thursday;06:53;286
3153;Sunday;15:51;306
3153;Tuesday;00:37;97
3153;Tuesday;10:47;348
3153;Wednesday;12:59;58
3153;Wednesday;14:19;146
3160;Monday;00:46;338
3160;Monday;04:01;190
3160;Saturday;03:28;175
3178;Friday;04:31;237
3178;Friday;20:47;245
3178;Saturday;12:53;10
3179;Monday;17:52;2
3179;Sunday;03:42;7
3179;Sunday;13:11;104
3179;Tuesday;01:21;278
3186;Monday;06:05;206
3186;Sunday;12:00;210
3186;Thursday;04:47;335
3186;Wednesday;11:50;344
3186;Wednesday;16:48;189
3198;Thursday;01:04;38
3198;Tuesday;12:03;279
3198;Wednesday;03:56;154
3198;Wednesday;06:23;166
3198;Wednesday;14:56;131
3207;Friday;02:35;121
3207;Monday;15:20;295
3207;Saturday;08:43;137
3207;Saturday;14:02;329
3207;Sunday;02:29;177
3209;Friday;03:06;68
3209;Friday;15:29;99
3209;Thursday;08:32;217
3209;Tuesday;02:02;51
3209;Wednesday;03:42;89
3211;Sunday;08:30;132
3211;Thursday;06:50;256
3211;Tuesday;14:19;43
3217;Monday;11:48;37
3217;Saturday;17:11;234
3217;Wednesday;04:13;193
3217;Wednesday;10:26;250
3221;Monday;09:31;40
3221;Tuesday;02:11;262
3221;Wednesday;14:32;307
3230;Friday;07:29;289
3230;Thursday;06:31;151
3230;Tuesday;14:36;212
3232;Saturday;08:09;318
3232;Saturday;13:24;73
3232;Sunday;05:51;219
3232;Sunday;14:11;290
3239;Saturday;13:54;284
3239;Sunday;11:38;181
3239;Sunday;14:19;94
3248;Monday;18:37;275
3248;Thursday;12:09;298
3248;Wednesday;13:42;187
3248;Wednesday;17:11;251
3280;Saturday;03:12;302
3280;Sunday;02:26;339
3280;Tuesday;15:43;125
3318;Friday;01:40;150
3318;Friday;01:55;167
3318;Friday;15:15;308
3318;Thursday;18:54;20
3321;Saturday;06:11;126
3321;Sunday;02:59;8
3321;Thursday;12:19;280
3321;Wednesday;05:16;183
3323;Monday;02:31;178
3323;Tuesday;00:28;13
3323;Tuesday;17:32;24
3323;Wednesday;18:04;322
3338;Saturday;11:07;78
3338;Thursday;08:08;135
3338;Tuesday;03:44;22
3338;Tuesday;12:12;173
3338;Tuesday;15:23;291
3344;Monday;03:11;109
3344;Thursday;07:24;283
3344;Tuesday;10:23;319
3344;Wednesday;06:09;180
3355;Friday;10:38;103
3355;Saturday;05:52;86
3355;Wednesday;06:31;12
3373;Friday;03:02;174
3373;Friday;03:34;72
3373;Wednesday;04:11;50
3373;Wednesday;05:47;172
3375;Friday;12:45;185
3375;Saturday;03:38;144
3375;Saturday;08:13;236
3375;Wednesday;07:06;207
3375;Wednesday;10:47;258
3416;Monday;01:41;113
3416;Monday;21:36;277
3416;Saturday;02:09;215
3416;Tuesday;10:16;195
3422;Friday;08:49;345
3422;Friday;18:34;137
3422;Saturday;11:32;287
3422;Tuesday;02:01;194
3441;Monday;15:45;112
3441;Monday;16:50;46
3441;Thursday;09:09;24
3441;Tuesday;15:16;270
3443;Sunday;00:50;158
3443;Thursday;03:02;244
3443;Tuesday;14:58;207
3443;Wednesday;10:17;12
3444;Sunday;13:15;150
3444;Sunday;16:51;2
3444;Thursday;12:47;248
3444;Thursday;14:53;298
3444;Tuesday;16:43;196
3446;Sunday;13:01;241
3446;Sunday;20:00;311
3446;Tuesday;03:18;263
3446;Tuesday;06:29;209
3446;Tuesday;07:49;54
3457;Friday;04:47;18
3457;Monday;00:53;102
3457;Monday;06:02;42
3457;Saturday;07:03;180
3458;Monday;05:00;72
3458;Monday;13:32;80
3458;Saturday;12:50;293
3458;Tuesday;04:40;132
3458;Wednesday;10:57;148
3461;Friday;08:59;149
3461;Friday;09:34;273
3461;Monday;04:49;146
3461;Saturday;08:52;243
3461;Sunday;14:16;262
3467;Friday;14:09;236
3467;Monday;12:04;321
3467;Sunday;11:36;20
3467;Tuesday;09:17;156
3473;Saturday;04:18;301
3473;Thursday;04:07;165
3473;Wednesday;06:35;304
3478;Friday;14:32;57
3478;Thursday;04:13;330
3478;Tuesday;03:25;101
3478;Tuesday;09:50;70
3478;Wednesday;04:06;238
3503;Friday;11:30;155
3503;Monday;03:19;109
3503;Saturday;01:53;325
3511;Friday;02:45;294
3511;Sunday;12:17;27
3511;Tuesday;03:55;279
3511;Wednesday;02:18;276
3511;Wednesday;07:12;141
3513;Monday;11:34;307
3513;Sunday;00:06;32
3513;Thursday;04:30;284
3513;Thursday;16:38;68
3526;Sunday;01:01;309
3526;Thursday;03:13;22
3526;Tuesday;10:43;135
3526;Wednesday;05:29;278
3526;Wednesday;07:49;268
3529;Friday;10:04;7
3529;Tuesday;15:07;162
3529;Tuesday;16:45;251
3538;Saturday;15:59;226
3538;Thursday;17:48;175
3538;Tuesday;08:22;339
3563;Monday;11:18;202
3563;Tuesday;00:56;198
3563;Tuesday;12:03;247
3563;Wednesday;11:31;303
3565;Friday;01:53;53
3565;Monday;16:00;184
3565;Thursday;00:40;153
3565;Thursday;06:04;49
3565;Tuesday;16:47;327
3572;Friday;19:40;329
3572;Friday;20:29;107
3572;Sunday;21:08;139
3572;Tuesday;03:50;40
3572;Wednesday;14:37;76
3577;Friday;04:27;3
3577;Friday;04:53;221
3577;Friday;07:13;275
3581;Saturday;01:47;56
3581;Sunday;15:06;31
3581;Thursday;21:34;58
3581;Wednesday;08:44;84
3590;Saturday;09:49;103
3590;Saturday;15:16;246
3590;Sunday;06:28;269
3590;Tuesday;12:22;160
3590;Wednesday;13:54;159
3610;Monday;08:21;10
3610;Thursday;01:48;88
3610;Tuesday;01:25;320
3610;Tuesday;05:19;174
3611;Friday;13:51;302
3611;Saturday;08:57;257
3611;Sunday;01:43;299
3611;Sunday;14:36;223
3611;Tuesday;03:52;43
3612;Sunday;10:33;166
3612;Thursday;03:41;6
3612;Tuesday;13:23;305
3664;Friday;03:53;116
3664;Saturday;03:33;34
3664;Sunday;07:18;86
3664;Tuesday;12:53;44
3690;Friday;13:34;77
3690;Monday;02:43;16
3690;Thursday;13:46;91
3690;Tuesday;04:39;66
3690;Wednesday;05:45;190
3698;Saturday;07:44;237
3698;Sunday;11:36;131
3698;Thursday;01:00;147
3698;Tuesday;07:44;178
3698;Wednesday;10:04;181
3724;Friday;02:07;130
3724;Monday;13:17;291
3724;Saturday;01:04;119
3724;Wednesday;01:36;256
3724;Wednesday;01:57;99
3726;Friday;12:04;328
3726;Saturday;04:11;288
3726;Sunday;01:51;338
3726;Wednesday;10:42;4
3728;Friday;10:15;255
3728;Saturday;07:41;142
3728;Thursday;03:22;25
3728;Thursday;11:45;348
3728;Wednesday;02:04;197
3730;Monday;12:56;79
3730;Sunday;09:42;258
3730;Tuesday;04:10;171
3739;Friday;06:54;118
3739;Monday;00:03;90
3739;Wednesday;03:14;336
3743;Monday;06:59;172
3743;Saturday;04:05;185
3743;Sunday;11:39;30
3743;Wednesday;02:35;28
3743;Wednesday;17:35;129
3747;Sunday;08:16;61
3747;Thursday;05:00;322
3747;Tuesday;13:07;283
3747;Wednesday;18:01;326
3753;Saturday;17:09;55
3753;Sunday;07:03;213
3753;Sunday;18:17;296
3753;Tuesday;09:47;222
3759;Monday;14:47;199
3759;Sunday;16:21;281
3759;Tuesday;16:25;217
3759;Tuesday;17:13;233
3759;Wednesday;04:46;323
3777;Friday;00:29;214
3777;Friday;07:27;45
3777;Monday;03:07;349
3777;Saturday;08:43;239
3777;Sunday;11:08;110
3788;Monday;03:05;201
3788;Saturday;14:43;144
3788;Thursday;12:48;216
3788;Tuesday;03:35;33
3788;Wednesday;12:16;93
3793;Monday;16:44;145
3793;Saturday;06:15;36
3793;Thursday;16:29;143
3813;Monday;12:29;203
3813;Thursday;06:17;267
3813;Thursday;11:11;343
3815;Friday;03:21;317
3815;Friday;16:57;259
3815;Sunday;07:10;224
3815;Sunday;18:06;289
3815;Thursday;13:29;220
3821;Monday;09:20;350
3821;Saturday;12:46;231
3821;Sunday;13:11;83
3821;Thursday;00:17;253
3822;Sunday;14:22;170
3822;Thursday;15:18;277
3822;Wednesday;14:15;229
3843;Monday;05:13;316
3843;Monday;13:59;308
3843;Thursday;04:24;17
3843;Tuesday;05:36;163
3843;Wednesday;08:19;260
3844;Saturday;02:33;8
3844;Tuesday;12:55;337
3844;Wednesday;04:05;104
3854;Friday;03:07;340
3854;Thursday;02:05;87
3854;Thursday;07:00;177
3854;Tuesday;00:52;334
3854;Tuesday;12:21;333
3870;Friday;01:37;206
3870;Friday;02:04;315
3870;Sunday;06:19;111
3870;Tuesday;14:26;331
3877;Friday;09:10;245
3877;Sunday;06:44;157
3877;Thursday;11:45;169
3878;Monday;03:48;285
3878;Saturday;05:54;297
3878;Sunday;05:24;125
3878;Sunday;16:35;161
3878;Wednesday;01:45;230
3917;Friday;15:09;335
3917;Sunday;09:04;342
3917;Thursday;07:11;115
3917;Thursday;13:15;240
3917;Wednesday;09:27;151
3925;Monday;13:02;14
